Gender,Age,Married,Number_of_Dependents,City,avg_age,avg_monthly_charge,avg_total_charge
Female,35,Yes,2,"Lake Arrowhead",35.0000,95,5535.8
Male,20,No,1,"Santa Barbara",20.0000,55.9,157.55
Female,28,No,2,"Lost Hills",28.0000,20.55,469.85
Male,48,Yes,1,"Long Beach",48.0000,25.1,930.95
Female,49,Yes,2,Stanton,49.0000,20.75,452.35
Female,26,Yes,0,Vista,26.0000,19.45,1303.5
Female,25,No,0,Hornitos,25.0000,50.45,765.45
Male,32,No,0,"Red Bluff",32.0000,19.65,411.25
Female,37,No,0,Sacramento,37.0000,73.75,1756.6
Female,75,Yes,0,Huron,75.0000,84.55,646.85
Female,40,No,0,Yermo,40.0000,20.15,20.15
Male,29,Yes,0,"Redwood City",29.0000,116.1,8310.55
Female,38,Yes,3,Lomita,38.0000,56.5,235.1
Male,67,No,0,Vacaville,67.0000,102.1,6688.1
Female,61,No,0,Ontario,61.0000,62.1,2096.1
Male,63,No,2,Hemet,63.0000,78,851.8
Male,23,No,0,Littlerock,23.0000,100.5,2673.45
Male,29,Yes,0,"San Diego",29.0000,98.55,6382.125
Female,58,No,0,"Lytle Creek",58.0000,118.65,8477.6
Female,54,No,0,Occidental,54.0000,74.1,74.1
Female,79,Yes,0,"Van Nuys",79.0000,79.6,2718.3
Female,46,No,0,Hickman,46.0000,66.9,4577.9
Female,63,No,0,"Sun City",63.0000,69.05,651.5
Female,59,No,0,Arnold,59.0000,18.85,18.85
Male,40,Yes,0,"San Fernando",40.0000,50.35,50.35
Male,25,No,0,"Desert Hot Springs",25.0000,61.65,1393.6
Female,63,No,1,"Long Beach",63.0000,56,764.55
Male,54,No,0,Adin,54.0000,69.15,488.65
Female,62,No,0,"Old Station",62.0000,25.25,58.9
Male,78,No,0,Miranda,78.0000,53.5,3035.8
Female,68,No,0,Gilroy,68.0000,89.7,1047.7
Female,48,Yes,3,"Dos Rios",48.0000,20.15,387.7
Female,70,Yes,0,Healdsburg,70.0000,105.75,7629.85
Male,63,Yes,0,"Garden Valley",63.0000,84.35,3858.05
Female,70,Yes,0,Merced,70.0000,49.45,2907.55
Male,53,No,0,Carson,53.0000,79.9,3313.4
Female,26,No,2,Ramona,26.0000,45.55,2108.35
Female,63,No,0,Newark,63.0000,64.75,3617.1
Female,58,No,0,Oakland,58.0000,79.55,79.55
Female,42,No,0,Carpinteria,42.0000,93.55,536.4
Male,59,No,0,"Pacific Grove",59.0000,18.95,185.6
Female,45,No,0,Boulevard,45.0000,40.75,359.4
Male,73,No,0,"Van Nuys",73.0000,50.35,237.25
Female,42,Yes,0,"Warner Springs",42.0000,78.8,3460.3
Male,22,Yes,1,Burbank,22.0000,100.2,7209
Female,68,Yes,0,Escondido,68.0000,79.3,2570
Female,31,No,0,Corona,31.0000,20.85,161.65
Male,21,Yes,0,"San Francisco",21.0000,108.2,7840.6
Female,62,No,0,"Los Gatos",62.0000,107.45,5680.9
Male,27,No,0,"Santa Clara",27.0000,48.95,1880.85
Male,49,No,0,"Pauma Valley",49.0000,19.1,53.05
Male,59,No,0,"Big Bear Lake",59.0000,75.5,2018.1
Male,49,No,0,Kyburz,49.0000,20.75,739.9
Male,20,No,2,"Port Costa",20.0000,19.15,537.35
Male,48,No,0,Fallbrook,48.0000,69.35,191.35
Female,66,No,0,Clovis,66.0000,81.5,162.55
Male,23,No,0,"Redondo Beach",23.0000,61.55,1581.95
Female,68,Yes,0,"Pollock Pines",68.0000,109.4,7227.45
Male,35,No,0,Mecca,35.0000,89.2,3645.75
Male,25,No,0,Redway,25.0000,116.2,7752.3
Male,53,Yes,3,Brentwood,53.0000,88.75,1885.15
Female,39,Yes,2,"Douglas City",39.0000,65.8,4068
Male,71,Yes,0,"San Diego",71.0000,30.75,805.1
Female,48,No,0,"Twentynine Palms",48.0000,96.6,291.9
Female,69,No,0,Winton,69.0000,50.55,50.55
Female,77,Yes,0,"Baldwin Park",77.0000,94.4,6126.15
Female,37,No,0,"Yuba City",37.0000,94.6,2283.15
Female,52,No,0,"Culver City",52.0000,56.4,2928.5
Male,67,Yes,0,Murrieta,67.0000,95.25,1233.65
Female,22,Yes,0,Adelanto,22.0000,19.4,1182.55
Male,24,Yes,0,"San Jacinto",24.0000,78.85,5763.15
Female,23,Yes,0,Marina,23.0000,26.3,1763.55
Male,37,Yes,2,Salinas,37.0000,20.6,926
Female,35,No,0,Salinas,35.0000,26.05,1856.4
Female,42,Yes,3,Petrolia,42.0000,20.15,777.35
Male,21,Yes,0,Tracy,21.0000,75.35,4729.3
Female,20,Yes,0,Wilmington,20.0000,110.15,7881.2
Male,44,Yes,3,Westport,44.0000,39.45,2021.35
Male,66,Yes,0,Nipton,66.0000,102.1,6538.45
Male,50,No,0,Pioneertown,50.0000,100.75,4669.2
Female,56,No,0,Chino,56.0000,111.1,6014.85
Female,64,Yes,1,Soledad,64.0000,20.25,873.4
Male,29,No,0,"Little River",29.0000,20.8,1212.25
Male,23,Yes,1,"San Martin",23.0000,77.2,2753.8
Female,63,No,0,Manteca,63.0000,25,1505.05
Female,51,Yes,3,Lotus,51.0000,58.35,740.55
Male,70,Yes,0,"Ben Lomond",70.0000,105.3,7299.65
Male,30,Yes,0,Ripon,30.0000,69.25,4447.75
Male,49,No,0,"New Cuyama",49.0000,24.85,493.4
Female,54,No,0,Hilmar,54.0000,94.2,999.9
Female,64,No,0,"San Bernardino",64.0000,100.15,1415
Male,39,Yes,0,"North San Juan",39.0000,48.8,664.4
Female,40,No,0,"Grass Valley",40.0000,54.4,1249.25
Female,58,Yes,0,Tollhouse,58.0000,108.55,5610.7
Male,32,No,0,Lompoc,32.0000,19.4,50.6
Female,29,Yes,0,Salinas,29.0000,85.45,1451.6
Male,35,No,0,Camptonville,35.0000,54.15,3116.15
Male,31,Yes,2,"Grover Beach",31.0000,19.75,19.75
Male,36,Yes,0,Carpinteria,36.0000,79.8,4914.8
Female,21,Yes,0,Jacumba,21.0000,53.55,53.55
Female,27,Yes,2,"San Leandro",27.0000,26.1,225.55
Female,46,No,0,"San Diego",46.0000,82.45,5555.3
Female,65,No,0,Monterey,65.0000,70.55,2419
Female,27,Yes,0,"North Highlands",27.0000,65.65,3094.65
Male,22,Yes,3,Stockton,22.0000,81,5750
Male,19,Yes,0,"Redwood City",19.0000,96.1,6001.45
Male,26,No,0,Lemoore,26.0000,51.1,2092.9
Male,36,No,0,Fremont,36.0000,45.7,45.7
Male,69,Yes,0,Stratford,69.0000,85.05,1391.15
Male,60,Yes,3,Vallecito,60.0000,114,8093.15
Male,39,Yes,0,"Santa Ana",39.0000,-9,2603.95
Female,36,No,0,Nicolaus,36.0000,95.8,5655.45
Female,65,No,0,"Van Nuys",65.0000,103.6,1806.35
Female,40,No,0,"Mill Valley",40.0000,98.7,2249.1
Male,75,Yes,0,Nice,75.0000,89.5,676.7
Male,51,No,0,"Suisun City",51.0000,86.35,4267.15
Male,28,Yes,1,Fremont,28.0000,19.7,1274.05
Male,41,Yes,0,Sanger,41.0000,84.7,5878.9
Male,44,No,0,Fontana,44.0000,24.45,24.45
Male,80,No,0,"South San Francisco",80.0000,19.2,37.2
Female,33,Yes,3,"Butte City",33.0000,106.9,3756.45
Male,54,Yes,3,Orosi,54.0000,78.95,2034.25
Female,38,Yes,0,"Lee Vining",38.0000,79.6,5515.8
Male,41,No,0,Sylmar,41.0000,68.85,2958.95
Female,46,No,0,Fresno,46.0000,19.35,601.6
Female,29,Yes,3,Topaz,29.0000,55.15,1319.85
Female,47,Yes,1,"Shaver Lake",47.0000,25.55,372.45
Male,57,No,0,Corona,57.0000,52.7,3019.7
Female,43,No,0,"Los Angeles",43.0000,19.65,116.85
Male,50,No,0,Coalinga,50.0000,80.25,493.4
Male,20,Yes,2,"Kettleman City",20.0000,104.3,4451.85
Female,34,No,0,Stockton,34.0000,48.85,736.8
Female,23,No,0,"Long Beach",23.0000,84.15,1821.95
Female,75,Yes,0,"Port Hueneme",75.0000,104.15,4495.65
Male,21,No,0,Winchester,21.0000,74.75,827.05
Female,41,Yes,0,Felton,41.0000,19.6,1012.4
Male,62,Yes,0,Fremont,62.0000,90.2,1454.15
Female,42,Yes,3,Vallecito,42.0000,79.9,3326.2
Female,35,No,0,Carson,35.0000,98.7,973.25
Female,47,Yes,0,"Palm Desert",47.0000,90.8,2361.8
Female,48,Yes,3,"Sherman Oaks",48.0000,20.9,1146.05
Female,70,No,0,Sacramento,70.0000,54.300000000000004,2005.1
Female,45,No,2,"Goodyears Bar",45.0000,70.35,3533.6
Male,19,Yes,3,"Newbury Park",19.0000,24.1,587.4
Female,26,Yes,2,Mccloud,26.0000,20.45,781.25
Male,27,Yes,0,Albany,27.0000,85.15,1139.2
Female,69,Yes,0,Helm,69.0000,93.55,2264.05
Male,65,No,0,Vallecito,65.0000,95.9,1777.9
Female,34,Yes,5,Lynwood,34.0000,75.15,496.9
Female,25,Yes,0,Tahoma,25.0000,84.35,3571.6
Female,38,Yes,0,"San Francisco",38.0000,79.7,4786.15
Male,20,Yes,0,Orland,20.0000,54.05,2959.8
Male,28,Yes,0,Fresno,28.0000,54.45,706.85
Male,42,No,0,Paradise,42.0000,67.45,2443.3
Female,70,No,0,Berkeley,70.0000,84.95,1443.65
Male,42,No,0,Niland,42.0000,65.4,2774.55
Female,57,No,0,Wendel,57.0000,70.75,450.8
Female,56,Yes,2,Heber,56.0000,61.4,4059.85
Female,67,Yes,0,Cobb,67.0000,88.8,4805.3
Female,80,No,0,Dunlap,80.0000,104.85,1531.4
Female,49,No,0,Orland,49.0000,94.4,94.4
Male,30,Yes,3,"Walnut Grove",30.0000,90.5,4318.35
Female,39,No,0,Pescadero,39.0000,24.6,24.6
Male,40,No,0,"North Hollywood",40.0000,19.75,284.35
Female,23,Yes,2,"Palm Desert",23.0000,82.5,5215.1
Male,45,No,0,"Salton City",45.0000,23.75,424.5
Female,65,No,0,"Squaw Valley",65.0000,78.85,292.8
Female,34,No,0,"Bella Vista",34.0000,35.1,770.4
Female,19,No,2,"Los Angeles",19.0000,70.7,151.65
Female,25,Yes,0,Carpinteria,25.0000,113.65,8124.2
Male,53,Yes,0,"Browns Valley",53.0000,65.1,4754.3
Male,36,No,0,"Garden Grove",36.0000,45.6,45.6
Male,74,No,0,"San Diego",74.0000,76.45,76.45
Female,20,No,0,Acampo,20.0000,111.25,5916.45
Female,20,No,0,Fallbrook,20.0000,75.55,413.65
Female,19,Yes,3,Palmdale,19.0000,20,935.9
Female,23,Yes,0,Bakersfield,23.0000,75.1,5064.45
Male,73,Yes,0,"Morgan Hill",73.0000,94.45,2653.65
Male,50,Yes,0,Chualar,50.0000,67.05,4309.55
Female,38,Yes,0,"Klamath River",38.0000,98.6,1704.95
Female,40,No,0,"Potter Valley",40.0000,20.3,246.3
Female,22,Yes,1,Glendale,22.0000,20.1,1078.75
Female,23,Yes,2,"Long Beach",23.0000,113.65,8166.8
Male,64,No,0,Bonita,64.0000,-5,189.1
Male,58,No,0,Trinidad,58.0000,54.7,169.45
Male,23,No,0,Courtland,23.0000,70.15,735.5
Male,76,Yes,0,Pacoima,76.0000,74.95,308.7
Female,60,No,0,Modesto,60.0000,83.2,1130
Female,27,No,0,Garberville,27.0000,24.6,86.35
Female,67,Yes,0,Norco,67.0000,109.1,5647.95
Female,77,No,0,Anaheim,77.0000,95.4,2025.1
Female,23,Yes,0,"Salton City",23.0000,64.1,4326.25
Male,76,No,0,"Meadow Valley",76.0000,90.7,3413.25
Female,47,Yes,0,Azusa,47.0000,43.95,2007.85
Female,51,No,0,Irvine,51.0000,85,85
Male,36,Yes,0,Antelope,36.0000,74.4,896.75
Male,46,Yes,0,"Thousand Oaks",46.0000,45.25,3139.8
Female,66,Yes,0,Lotus,66.0000,74.95,2869.85
Male,24,Yes,0,Hemet,24.0000,70.15,4480.7
Female,74,No,0,Brownsville,74.0000,96.85,1235.55
Male,59,No,1,"San Diego",59.0000,-10,83.75
Female,47,No,0,Fremont,47.0000,91.35,6697.2
Female,33,Yes,0,Hemet,33.0000,84.5,4845.4
Female,26,Yes,0,"Echo Lake",26.0000,115.5,8312.75
Male,76,No,0,"Elk Creek",76.0000,94,94
Male,56,No,0,"Cedar Glen",56.0000,79.95,79.95
Female,31,No,2,"Los Angeles",31.0000,99.65,820.5
Female,44,No,0,"Moreno Valley",44.0000,74.25,210.3
Male,52,No,2,"Los Olivos",52.0000,55.3,2654.05
Male,69,Yes,0,"Pine Valley",69.0000,29.8,2134.3
Male,40,Yes,2,"Imperial Beach",40.0000,19.6,717.3
Male,31,No,0,Chester,31.0000,20.9,518.3
Female,46,Yes,3,Meridian,46.0000,84.8,1203.9
Male,29,No,0,"Los Alamos",29.0000,61.25,729.95
Female,74,No,0,Paskenta,74.0000,79.75,159.4
Male,53,No,0,Twain,53.0000,18.85,18.85
Female,55,Yes,0,"Porter Ranch",55.0000,101.9,2681.15
Male,44,No,0,Quincy,44.0000,43.55,335.4
Female,54,No,0,Kirkwood,54.0000,100.35,1358.85
Female,34,Yes,0,Princeton,34.0000,110.8,6640.7
Female,23,Yes,2,"Fall River Mills",23.0000,54.85,355.1
Male,68,Yes,0,"Mc Kittrick",68.0000,-4,485.25
Male,64,No,3,"Rio Oso",64.0000,25.3,1673.8
Male,57,Yes,0,Avenal,57.0000,85.95,6151.9
Male,62,No,0,"La Honda",62.0000,54.65,1665.2
Male,60,Yes,0,"Desert Hot Springs",60.0000,19.3,486.2
Female,50,Yes,2,Honeydew,50.0000,90.3,5194.05
Male,28,No,0,Anaheim,28.0000,44.8,176.2
Male,38,Yes,3,Volcano,38.0000,89.55,6373.1
Female,24,No,0,"La Crescenta",24.0000,25.3,116.95
Male,37,Yes,0,"Lytle Creek",37.0000,110.9,8240.85
Female,56,Yes,0,Bodega,56.0000,66.4,2727.8
Female,70,No,0,Fremont,70.0000,78.8,2006.1
Male,59,Yes,0,Somerset,59.0000,110.7,4428.6
Male,50,Yes,0,Carlotta,50.0000,58.35,1346.9
Female,22,Yes,0,"North Hills",22.0000,58.9,3857.1
Female,63,No,0,Lockeford,63.0000,72.35,4991.5
Female,74,Yes,0,Concord,74.0000,109.55,4830.25
Male,60,No,0,Herald,60.0000,94.1,2322.85
Female,36,No,0,Oakland,36.0000,24.4,1601.2
Female,63,No,1,"San Mateo",63.0000,64.1,2460.35
Male,53,No,0,"Valley Center",53.0000,19.8,309.4
Male,36,No,3,Richgrove,36.0000,24.35,1654.6
Male,28,No,0,Laton,28.0000,20.7,73.05
Male,51,No,2,Glendale,51.0000,84.5,662.65
Female,76,Yes,0,Pleasanton,76.0000,80.6,2656.5
Female,27,Yes,1,Gustine,27.0000,19.85,1070.5
Female,49,Yes,0,Burson,49.0000,59.85,3483.45
Male,80,Yes,0,Carlsbad,80.0000,50,1750.85
Female,29,Yes,5,"Upper Lake",29.0000,19.25,19.25
Male,37,No,0,"San Jose",37.0000,50.05,288.35
Female,50,Yes,0,"San Diego",50.0000,70.15,3715.65
Female,74,Yes,0,"El Monte",74.0000,40.65,933.3
Female,37,Yes,1,Lakeside,37.0000,19.85,739.35
Female,53,Yes,0,Hesperia,53.0000,82.65,5919.35
Male,19,No,0,"San Ardo",19.0000,90.65,3882.3
Male,63,No,0,Gardena,63.0000,-6,1931.3
Female,47,Yes,2,Richvale,47.0000,69.95,320.4
Male,77,Yes,0,Lewiston,77.0000,80.45,950.2
Male,38,No,3,"Pico Rivera",38.0000,95.95,5036.9
Female,33,No,0,Oakland,33.0000,19.5,470.2
Female,42,No,0,"Mountain View",42.0000,94,5757.2
Male,42,No,2,Aptos,42.0000,20.6,581.85
Female,64,No,0,Carpinteria,64.0000,48.85,631.4
Female,24,No,0,Watsonville,24.0000,24.6,1678.05
Male,41,No,0,"Borrego Springs",41.0000,74.45,221.1
Female,52,Yes,0,Rialto,52.0000,74.7,74.7
Female,25,No,0,"Birds Landing",25.0000,98.9,6838.6
Female,80,No,0,"La Canada Flintridge",80.0000,91.5,1400.3
Female,52,Yes,3,"La Habra",52.0000,100.25,6689
Female,42,No,0,"Carmel By The Sea",42.0000,110.5,7069.25
Female,63,Yes,1,Annapolis,63.0000,105.15,4730.9
Female,39,No,2,"Stevenson Ranch",39.0000,70.15,268.35
Female,31,No,0,"Santa Barbara",31.0000,54.55,2236.2
Female,47,No,0,Downey,47.0000,95.5,4627.85
Male,55,No,0,Murrieta,55.0000,104.8,4131.95
Female,47,No,0,Carmichael,47.0000,88.35,1639.3
Female,62,Yes,3,"Dos Rios",62.0000,55.75,446.8
Female,30,Yes,1,Cool,30.0000,89,6293.2
Female,26,Yes,3,Newark,26.0000,19.95,756.4
Female,21,Yes,3,"Solana Beach",21.0000,90.15,4554.85
Female,34,No,1,"Los Angeles",34.0000,99.1,1426.4
Male,53,Yes,3,Bakersfield,53.0000,19.6,197.4
Female,23,No,0,Orleans,23.0000,18.75,53.15
Female,33,No,0,"San Diego",33.0000,87.1,341.45
Male,49,Yes,2,Arcadia,49.0000,25.1,1790.8
Female,43,No,0,Kirkwood,43.0000,102.5,4904.25
Male,26,No,0,Delano,26.0000,70.8,1207
Male,39,Yes,0,"Monte Rio",39.0000,86.1,6045.9
Male,40,No,0,Inglewood,40.0000,89.95,1178.4
Female,52,No,0,Heber,52.0000,20.05,237.7
Male,24,Yes,3,Hoopa,24.0000,65.25,4478.85
Male,53,Yes,0,Tulare,53.0000,76.2,76.2
Female,39,Yes,0,"Santa Clara",39.0000,97.35,3457.9
Male,33,Yes,1,"Buena Park",33.0000,85.2,2151.6
Female,30,Yes,0,Alhambra,30.0000,19.85,943.1
Male,21,Yes,0,Concord,21.0000,44.7,44.7
Male,52,No,0,Bakersfield,52.0000,83.15,2848.45
Female,50,Yes,0,Ranchita,50.0000,19.05,990.45
Female,24,Yes,0,Gualala,24.0000,85.1,6155.4
Male,60,No,0,Berkeley,60.0000,50.4,206.6
Female,50,No,0,Gridley,50.0000,19.05,461.3
Male,56,Yes,0,"Carnelian Bay",56.0000,90.35,3419.3
Male,51,Yes,3,Tustin,51.0000,82,2083.1
Male,41,Yes,3,Torrance,41.0000,89.65,3161.6
Male,69,Yes,0,Redway,69.0000,71,5012.1
Female,35,No,0,"Avila Beach",35.0000,59,1654.45
Female,25,No,0,"Sherman Oaks",25.0000,59.45,892.65
Male,50,Yes,0,Etna,50.0000,113.15,7953.25
Male,28,Yes,0,Darwin,28.0000,80.15,5600.15
Female,48,Yes,0,"La Jolla",48.0000,80.7,5705.05
Male,35,No,0,Sacramento,35.0000,92.3,5731.45
Male,69,Yes,0,Nuevo,69.0000,112.9,8061.5
Female,44,No,1,"Bass Lake",44.0000,59.8,824.85
Female,35,Yes,3,Pleasanton,35.0000,75.35,5437.75
Male,60,No,3,Earp,60.0000,20.1,190.25
Female,35,Yes,1,Rialto,35.0000,79.5,5661.7
Female,64,Yes,0,Artesia,64.0000,109.25,6841.4
Female,78,No,0,"Indian Wells",78.0000,71.15,71.15
Female,52,Yes,0,"Los Angeles",52.0000,69.2,4872.35
Female,41,Yes,1,Hickman,41.0000,89.75,6595.9
Male,76,Yes,0,"Travis Afb",76.0000,60.9,551.95
Female,55,No,0,Dinuba,55.0000,90,1527.35
Male,22,No,0,"Meadow Valley",22.0000,75.05,786.3
Male,56,No,2,Calexico,56.0000,40.65,970.55
Male,54,Yes,2,Marysville,54.0000,95.95,4456.65
Female,42,Yes,3,"Lake Elsinore",42.0000,51,581.7
Female,31,No,0,Oceanside,31.0000,19.2,161.95
Female,45,Yes,0,"Burnt Ranch",45.0000,64.75,4804.75
Female,52,Yes,2,"West Sacramento",52.0000,79.4,4820.55
Female,63,No,0,"Rancho Palos Verdes",63.0000,80.05,2835.9
Male,19,No,0,Danville,19.0000,19.1,1268.85
Male,43,No,0,"Diamond Bar",43.0000,51.7,3005.8
Male,23,No,2,Bolinas,23.0000,19.65,928.4
Male,53,No,0,Litchfield,53.0000,59.2,1191.2
Female,28,No,0,"Mountain Center",28.0000,20.25,1048.45
Female,59,Yes,3,Tehachapi,59.0000,40.3,92.5
Male,53,No,0,"San Jose",53.0000,70.15,931.75
Female,30,Yes,0,Seaside,30.0000,79.35,79.35
Male,48,No,0,"Thousand Oaks",48.0000,20,1149.65
Female,79,No,0,"Dillon Beach",79.0000,96.35,3190.25
Female,34,No,0,Newcastle,34.0000,20.75,700.45
Female,27,Yes,0,Merced,27.0000,20.55,252.75
Male,52,Yes,0,"West Covina",52.0000,95.15,1779.95
Male,58,No,0,Auburn,58.0000,81.7,2212.55
Male,77,Yes,0,"El Monte",77.0000,40.2,40.2
Male,48,No,0,Sacramento,48.0000,72.45,2156.25
Female,39,No,0,Penryn,39.0000,100.05,6254.2
Male,80,Yes,0,Patterson,80.0000,75.3,720.45
Female,72,No,0,Caliente,72.0000,56.25,1765.95
Male,34,No,0,"Santa Rosa",34.0000,19.95,253.8
Female,33,No,0,"Walnut Creek",33.0000,90.1,1612.75
Male,30,No,0,"San Jose",30.0000,29.7,29.7
Male,49,No,0,"San Diego",49.0000,89.8,2335.3
Male,20,No,0,"Elk Creek",20.0000,87.75,1242.2
Male,60,No,0,"San Diego",60.0000,53.75,608
Male,63,Yes,3,Whittier,63.0000,84.1,5979.7
Female,44,No,0,Mendocino,44.0000,19.25,679.8
Male,28,No,0,Watsonville,28.0000,20.65,595.5
Male,49,Yes,2,Imperial,49.0000,19.9,1356.7
Female,42,No,3,Corona,42.0000,51.2,51.2
Male,30,No,0,Bonita,30.0000,70.1,551.35
Female,32,No,0,"Willow Creek",32.0000,80.95,4233.95
Male,25,Yes,3,"San Andreas",25.0000,80.35,5375.15
Female,67,Yes,2,"El Cajon",67.0000,96.1,6019.35
Female,50,No,0,"Soda Springs",50.0000,91.4,193.6
Female,62,No,0,Pasadena,62.0000,24.7,465.85
Male,32,Yes,3,"San Diego",32.0000,102.6,897.75
Male,32,Yes,0,Willows,32.0000,19.75,483.15
Male,26,Yes,0,Tustin,26.0000,81.05,4747.65
Male,31,Yes,3,Visalia,31.0000,90.45,6565.85
Male,57,Yes,0,Upland,57.0000,75,658.1
Female,30,No,0,Stockton,30.0000,88.95,1161.75
Female,30,Yes,3,Kernville,30.0000,54.5,2076.05
Female,57,No,0,Litchfield,57.0000,106.75,7283.25
Female,40,No,0,Quincy,40.0000,-4,1312.15
Female,61,No,0,Whittier,61.0000,31.05,1126.35
Male,19,Yes,3,Greenfield,19.0000,19.2,1054.75
Female,64,No,0,Vallejo,64.0000,89.6,365.65
Male,40,Yes,0,Lamont,40.0000,69.55,4459.15
Male,39,No,0,"Meadow Valley",39.0000,70.45,2597.6
Male,38,No,0,Casmalia,38.0000,99.25,6549.45
Male,60,Yes,0,"San Diego",60.0000,98.65,6962.85
Male,47,Yes,0,Fullerton,47.0000,106.75,6252.9
Male,22,Yes,0,"South Pasadena",22.0000,29.9,92.25
Male,50,Yes,2,Arvin,50.0000,25.4,1620.2
Male,52,Yes,0,"Trabuco Canyon",52.0000,94.4,2838.7
Male,37,Yes,0,Valencia,37.0000,25.1,171
Female,30,No,0,Earlimart,30.0000,69.55,222.3
Male,29,No,0,"Long Beach",29.0000,91.15,3369.25
Female,24,No,0,"West Covina",24.0000,54.45,3687.75
Male,53,No,3,"Santa Clara",53.0000,24.8,324.15
Female,48,No,0,Summerland,48.0000,65.2,1043.35
Male,59,Yes,2,"Santa Maria",59.0000,34.8,1980.3
Female,53,No,0,"San Francisco",53.0000,70.5,1165.6
Male,24,Yes,1,"San Miguel",24.0000,20,879.8
Female,61,Yes,0,"Cathedral City",61.0000,105.4,6794.75
Male,19,No,0,Santee,19.0000,19.9,1022.6
Male,47,Yes,0,"El Segundo",47.0000,92.45,6460.55
Male,77,No,0,"National City",77.0000,44.85,2479.05
Male,43,Yes,0,"Mc Farland",43.0000,79.25,2911.8
Female,20,Yes,2,"Los Angeles",20.0000,24.45,1385.85
Male,33,Yes,0,"San Francisco",33.0000,94.05,2866.45
Male,24,No,0,Hemet,24.0000,20.15,989.05
Male,72,No,0,Palmdale,72.0000,70.05,70.05
Female,69,No,0,Stockton,69.0000,70.2,70.2
Male,69,Yes,0,"Long Beach",69.0000,85,2642.05
Male,50,Yes,0,"Chula Vista",50.0000,69,2441.7
Male,44,No,0,Sacramento,44.0000,43.9,3097.2
Female,56,No,0,"Garden Grove",56.0000,89.45,240.45
Male,31,No,0,"Manhattan Beach",31.0000,70.6,70.6
Female,50,No,0,Loyalton,50.0000,19.25,412.55
Female,31,No,0,Inglewood,31.0000,20.45,82.85
Female,38,No,0,"Dos Rios",38.0000,55.45,2444.25
Female,52,No,0,Vina,52.0000,70.55,433.95
Male,62,No,0,Weldon,62.0000,20.55,1013.05
Female,21,Yes,0,Lancaster,21.0000,20.2,507.9
Female,49,No,0,"Palo Alto",49.0000,19.8,813.3
Male,51,Yes,2,"San Jose",51.0000,103.25,7074.4
Male,47,Yes,1,Alameda,47.0000,-3,1275.85
Female,33,No,2,Susanville,33.0000,88.5,3645.05
Female,53,No,0,Cedarville,53.0000,29.15,110.05
Female,58,Yes,2,Downey,58.0000,19.4,19.4
Male,33,No,0,"San Francisco",33.0000,19.25,677.9
Male,28,No,0,Rialto,28.0000,50.4,137.25
Female,53,Yes,0,"Long Beach",53.0000,58.6,2723.4
Female,33,No,0,"Los Banos",33.0000,70.25,229.7
Male,64,Yes,0,Fallbrook,64.0000,114.1,8086.4
Male,22,No,0,Ballico,22.0000,24.9,49.7
Male,50,No,0,Santee,50.0000,20.5,1328.15
Female,29,Yes,5,Lagunitas,29.0000,60.6,3297
Male,27,Yes,0,"West Covina",27.0000,69.05,653.95
Female,49,No,0,"Fountain Valley",49.0000,92.15,6056.9
Male,48,Yes,3,"Penn Valley",48.0000,49.15,295.65
Male,63,Yes,0,"San Geronimo",63.0000,19.65,973.1
Female,64,Yes,0,Turlock,64.0000,100.05,3046.15
Female,22,Yes,3,Palmdale,22.0000,24.65,471.35
Male,44,Yes,1,Tranquillity,44.0000,25.05,963.95
Female,44,Yes,0,Corning,44.0000,106.1,5769.75
Female,57,No,0,Lathrop,57.0000,94.4,1617.5
Female,26,No,0,"Los Angeles",26.0000,115.65,5125.5
Female,26,No,0,"San Rafael",26.0000,105.2,4400.75
Female,23,No,0,Atascadero,23.0000,24.7,1519
Male,71,Yes,1,Mather,71.0000,49.25,49.25
Female,74,No,0,Boron,74.0000,40.3,1172.95
Female,38,No,0,"Los Osos",38.0000,54.35,117.05
Male,20,Yes,0,Escondido,20.0000,24.5,1816.2
Female,48,No,0,Glennville,48.0000,62.55,2796.45
Male,63,Yes,0,Berkeley,63.0000,40.4,1842.7
Male,23,Yes,0,"El Cajon",23.0000,80.8,5728.55
Female,55,No,2,"La Verne",55.0000,84.6,4449.75
Female,42,Yes,0,"West Hills",42.0000,109.7,8129.3
Male,75,Yes,0,Kelseyville,75.0000,88.2,4159.45
Female,54,No,0,Laytonville,54.0000,100.5,514
Male,67,No,0,Carmichael,67.0000,74.95,1036.75
Female,35,No,0,Salida,35.0000,88.15,3973.2
Male,42,No,0,"San Diego",42.0000,80.25,144.55
Female,20,Yes,0,"San Jose",20.0000,90.15,4916.95
Male,65,Yes,0,"Palo Alto",65.0000,50.25,2997.45
Female,26,No,3,Greenville,26.0000,116.15,3946.9
Female,59,Yes,1,"Valley Center",59.0000,65.5,616.9
Male,46,No,0,Claremont,46.0000,20,32.7
Female,63,Yes,0,Fallbrook,63.0000,69.15,3649.6
Male,22,Yes,2,"Santa Paula",22.0000,44.8,2230.85
Male,80,Yes,2,"Huntington Park",80.0000,99,5969.3
Female,51,Yes,1,"Frazier Park",51.0000,54.15,701.05
Male,74,No,0,"El Sobrante",74.0000,45.4,214.75
Male,29,No,0,Oceanside,29.0000,20.55,20.55
Female,30,No,0,"Palm Desert",30.0000,20.15,826
