Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_count
8818-XYFCQ,Male,39,Yes,0,"Walnut Creek",94598,37.916648,-122.008483,1,32,"Offer C",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",-8,3204.65,35.82,110,1074.24,4353.07,Churned,Competitor,"Competitor made better offer",1
8821-XNHVZ,Female,53,Yes,0,"San Diego",92109,32.787836,-117.232376,1,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Mailed Check",80.05,80.05,0,0,39.79,119.84,Churned,Competitor,"Competitor made better offer",1
8824-RWFXJ,Male,21,Yes,0,"Santa Cruz",95062,36.974575,-121.991149,1,3,"Offer E",Yes,No,Yes,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,"Mailed Check",56.15,168.15,0,0,87.87,256.02,Churned,Competitor,"Competitor had better devices",1
8835-VSDSE,Female,28,Yes,0,"San Diego",92129,32.961064,-117.134917,1,2,"Offer E",Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.7,141.45,0,0,19.52,160.97,Churned,Competitor,"Competitor made better offer",1
8837-VVWLQ,Female,35,No,0,"Capistrano Beach",92624,33.458754,-117.665104,0,8,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",84.95,668.4,0,0,258.48,926.88,Churned,Other,Moved,1
8840-DQLGN,Female,65,Yes,0,Burbank,91502,34.177267,-118.31003,1,35,None,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.5,3653.35,0,0,559.3,4212.65,Churned,Attitude,"Attitude of support person",1
8844-TONUD,Male,54,Yes,0,Acampo,95220,38.200231,-121.235034,4,13,"Offer D",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",96.65,1162.85,0,0,592.8,1755.65,Churned,Competitor,"Competitor had better devices",1
8849-GYOKR,Female,59,Yes,0,Mineral,96063,40.408796,-121.579609,2,54,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",106.55,5763.3,0,0,476.82,6240.12,Churned,Dissatisfaction,"Product dissatisfaction",1
8854-CCVSQ,Male,58,No,0,"Browns Valley",95918,39.292334,-121.320597,0,18,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",80.65,1451.9,0,30,699.66,2181.56,Churned,Competitor,"Competitor offered more data",1
8861-HGGKB,Female,57,No,0,"San Diego",92117,32.825086,-117.199424,0,10,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",86.45,830.85,0,0,176.5,1007.35,Churned,Competitor,"Competitor made better offer",1
8868-WOZGU,Male,33,No,0,Porterville,93257,36.008958,-118.891593,0,28,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",105.7,2979.5,0,80,853.44,3912.94,Churned,Dissatisfaction,"Service dissatisfaction",1
8869-TORSS,Female,51,No,0,"Santa Rosa",95405,38.439696,-122.668817,0,48,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",60.35,2896.4,0,0,1627.68,4524.08,Churned,Dissatisfaction,"Poor expertise of phone support",1
8878-HMWBV,Male,47,No,0,Nice,95464,39.12334,-122.838198,0,3,"Offer E",Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",49.15,169.05,0,10,122.37,301.42,Churned,Competitor,"Competitor had better devices",1
8884-ADFVN,Male,65,Yes,0,Roseville,95678,38.759751,-121.288545,2,7,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.95,700.85,0,0,242.62,943.47,Churned,Other,"Don't know",1
8901-HJXTF,Female,46,Yes,0,"San Diego",92117,32.825086,-117.199424,1,12,None,No,,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",29.2,309.1,0,0,0,309.1,Churned,Competitor,"Competitor made better offer",1
8914-RBTSB,Male,62,Yes,0,"Valley Village",91607,34.165783,-118.399795,1,31,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",93.8,3019.5,0,50,65.72,3135.22,Churned,Other,"Don't know",1
8919-FYFQZ,Male,73,Yes,0,Livermore,94550,37.571748,-121.659562,2,44,None,No,,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.35,1359.7,0,0,0,1359.7,Churned,Competitor,"Competitor had better devices",1
8922-LIEGH,Female,72,No,0,Jolon,93928,35.930782,-121.189757,0,25,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",-1,2187.55,23.33,0,909,3073.22,Churned,Dissatisfaction,"Poor expertise of online support",1
8931-GJJIQ,Female,46,No,0,Burlingame,94010,37.57028,-122.365778,0,9,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",83.3,803.3,0,0,267.3,1070.6,Churned,Attitude,"Attitude of support person",1
8937-RDTHP,Male,40,No,1,Burbank,91504,34.213049,-118.317651,0,1,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",84.6,84.6,0,0,26.85,111.45,Churned,Dissatisfaction,"Poor expertise of phone support",1
8938-UMKPI,Female,42,No,0,Corona,92882,33.819385,-117.600213,0,47,"Offer B",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",106.4,5127.95,0,0,1690.59,6818.54,Churned,Competitor,"Competitor had better devices",1
8943-URTMR,Female,56,No,0,Lawndale,90260,33.88856,-118.351813,0,2,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Mailed Check",79.65,152.7,0,0,58.08,210.78,Churned,Price,"Lack of affordable download/upload speed",1
8945-GRKHX,Female,41,No,0,"Santa Barbara",93110,34.437945,-119.77191,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",78.65,78.65,0,0,46.09,124.74,Churned,Competitor,"Competitor had better devices",1
8945-MUQUF,Male,22,No,0,Fallbrook,92028,33.362575,-117.299644,0,51,"Offer B",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,No,Yes,Yes,"One Year",Yes,"Bank Withdrawal",94.8,4837.6,0,0,2283.27,7120.87,Churned,Competitor,"Competitor made better offer",1
8949-JTMAY,Female,49,No,0,"Mc Kittrick",93251,35.38381,-119.730885,0,29,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",98.6,2933.2,0,0,804.75,3737.95,Churned,Competitor,"Competitor had better devices",1
8972-HJWNV,Female,75,Yes,0,Huron,93234,36.217864,-120.080117,1,7,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",84.55,646.85,0,0,150.01,796.86,Churned,Competitor,"Competitor made better offer",1
8976-OQHGT,Female,38,Yes,3,Lomita,90717,33.794209,-118.317354,5,4,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",56.5,235.1,0,0,170.84,405.94,Churned,Dissatisfaction,"Lack of self-service on Website",1
8988-ECPJR,Female,79,Yes,0,"Van Nuys",91411,34.17847,-118.459472,1,34,"Offer C",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",79.6,2718.3,0,0,878.56,3596.86,Churned,Dissatisfaction,"Product dissatisfaction",1
8992-JQYUN,Male,40,Yes,0,"San Fernando",91340,34.286131,-118.435969,1,1,"Offer E",No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.35,50.35,0,0,0,50.35,Churned,Competitor,"Competitor offered more data",1
8993-PHFWD,Female,62,No,0,"Old Station",96071,40.656287,-121.428965,0,3,None,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",25.25,58.9,0,0,0,58.9,Churned,Competitor,"Competitor had better devices",1
8999-BOHSE,Female,68,No,0,Gilroy,95020,37.03889,-121.528955,0,11,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",89.7,1047.7,0,0,43.56,1091.26,Churned,Attitude,"Attitude of support person",1
9019-QVLZD,Female,58,No,0,Oakland,94602,37.803883,-122.208417,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,No,"Bank Withdrawal",79.55,79.55,0,10,32.13,121.68,Churned,Competitor,"Competitor made better offer",1
9025-AOMKI,Female,42,No,0,Carpinteria,93013,34.441398,-119.513163,0,6,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.55,536.4,0,0,262.8,799.2,Churned,Other,Moved,1
9025-ZRPVR,Male,59,No,0,"Pacific Grove",93950,36.618337,-121.926417,0,9,"Offer E",Yes,No,No,,,,,,,,,,Month-to-Month,Yes,"Credit Card",18.95,185.6,0,0,447.66,633.26,Churned,Attitude,"Attitude of support person",1
9026-RNUJS,Male,73,No,0,"Van Nuys",91401,34.178483,-118.431791,0,5,None,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",50.35,237.25,0,0,93.45,330.7,Churned,Dissatisfaction,"Product dissatisfaction",1
9033-EOXWV,Female,57,No,0,Oakland,94603,37.739113,-122.175602,0,12,None,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",74.05,872.65,48.61,0,510.96,1335,Churned,Other,"Don't know",1
9039-RBEEE,Male,27,No,0,"Santa Clara",95050,37.351214,-121.952417,0,39,None,No,,Yes,Cable,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",48.95,1880.85,0,0,0,1880.85,Churned,Price,"Price too high",1
9048-JVYVF,Male,48,No,0,Fallbrook,92028,33.362575,-117.299644,0,3,None,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",69.35,191.35,0,0,106.92,298.27,Churned,Other,"Don't know",1
9050-QLROH,Male,26,No,0,"San Diego",92126,32.886925,-117.152162,0,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",90.7,1597.25,0,0,514.62,2111.87,Churned,Competitor,"Competitor made better offer",1
9053-JZFKV,Male,25,No,0,Redway,95560,40.142256,-123.852927,0,67,"Offer A",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",116.2,7752.3,0,0,2269.96,10022.26,Churned,Other,"Don't know",1
9057-MSWCO,Male,71,Yes,0,"San Diego",92122,32.85723,-117.209774,0,27,None,No,,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",30.75,805.1,0,140,0,945.1,Churned,Competitor,"Competitor made better offer",1
9057-SIHCH,Female,48,No,0,"Twentynine Palms",92278,34.457829,-116.139589,0,3,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",96.6,291.9,0,0,29.85,321.75,Churned,Price,"Price too high",1
9058-CBREO,Female,69,No,0,Winton,95388,37.421299,-120.599587,0,1,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",50.55,50.55,0,0,22.56,73.11,Churned,Dissatisfaction,"Product dissatisfaction",1
9061-TIHDA,Male,67,Yes,0,Murrieta,92563,33.581045,-117.14719,1,13,None,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.25,1233.65,48.09,0,412.1,1597.66,Churned,Competitor,"Competitor had better devices",1
9063-ZGTUY,Female,22,Yes,0,Adelanto,92301,34.667815,-117.536183,3,61,None,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,"Credit Card",19.4,1182.55,0,0,2822.47,4005.02,Churned,Price,"Long distance charges",1
9079-YEXQJ,Female,56,No,0,Chino,91710,33.990646,-117.663025,0,54,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",111.1,6014.85,0,50,2523.96,8588.81,Churned,Dissatisfaction,"Product dissatisfaction",1
9090-SGQXL,Male,70,Yes,0,"Ben Lomond",95005,37.078873,-122.090386,1,68,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.3,7299.65,0,0,3207.56,10507.21,Churned,Competitor,"Competitor offered more data",1
9095-HFAFX,Female,61,No,0,"San Diego",92126,32.886925,-117.152162,0,5,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,"Credit Card",81,389.6,0,10,101,500.6,Churned,Competitor,"Competitor made better offer",1
9101-BWFSS,Female,58,Yes,0,Tollhouse,93667,36.993666,-119.348267,1,50,"Offer B",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",108.55,5610.7,0,0,1471.5,7082.2,Churned,Other,Moved,1
9102-IAYHT,Female,29,Yes,0,Salinas,93908,36.624338,-121.615669,1,17,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.45,1451.6,0,0,811.92,2263.52,Churned,Attitude,"Attitude of support person",1
9103-TCIHJ,Female,60,No,0,"Los Angeles",90059,33.927254,-118.249826,0,15,"Offer D",Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",55.7,899.8,0,0,609.9,1509.7,Churned,Price,"Price too high",1
9117-SHLZX,Male,36,No,0,Fremont,94538,37.505768,-121.962472,0,1,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",45.7,45.7,0,0,10.41,56.11,Churned,Dissatisfaction,"Poor expertise of phone support",1
9124-LHCJQ,Female,22,No,0,"Los Angeles",90057,34.061918,-118.277939,0,1,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",85.45,85.45,0,0,31.03,116.48,Churned,Price,"Price too high",1
9134-CEQMF,Male,75,Yes,0,Nice,95464,39.12334,-122.838198,1,7,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.5,676.7,0,0,95.41,772.11,Churned,Dissatisfaction,"Network reliability",1
9136-ALYBR,Male,44,No,0,Fontana,92337,34.049671,-117.468896,0,1,None,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",24.45,24.45,0,0,0,24.45,Churned,Price,"Extra data charges",1
9139-WQQDY,Female,35,Yes,0,"San Diego",92117,32.825086,-117.199424,1,49,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",No,"Mailed Check",100.45,4941.8,0,0,1292.13,6233.93,Churned,Dissatisfaction,"Poor expertise of online support",1
9158-VCTQB,Female,41,Yes,0,"Los Angeles",90023,34.017697,-118.200577,1,41,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",113.6,4594.95,0,0,205.41,4800.36,Churned,Price,"Extra data charges",1
9170-CCKOU,Male,62,Yes,0,Fremont,94539,37.516791,-121.899117,1,17,"Offer D",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",90.2,1454.15,0,0,205.02,1659.17,Churned,Dissatisfaction,"Product dissatisfaction",1
9170-GYZJC,Female,42,Yes,3,Vallecito,95251,38.055562,-120.456298,1,41,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",79.9,3326.2,0,0,1855.66,5181.86,Churned,Price,"Price too high",1
9172-ANCRX,Female,35,No,0,Carson,90745,33.822295,-118.26411,0,10,"Offer D",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.7,973.25,0,0,373.6,1346.85,Churned,Attitude,"Attitude of support person",1
9172-JITSM,Female,47,Yes,0,"Palm Desert",92211,33.762759,-116.324817,1,26,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.8,2361.8,0,0,399.62,2761.42,Churned,Other,"Don't know",1
9174-FKWZE,Female,70,No,0,Sacramento,95819,38.567594,-121.437507,0,1,None,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,"Bank Withdrawal",19.45,19.45,0,0,22.92,42.37,Churned,Dissatisfaction,"Limited range of services",1
9185-TQCVP,Male,27,Yes,0,Albany,94706,37.890274,-122.295192,1,14,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.15,1139.2,38.48,0,298.2,1398.92,Churned,Dissatisfaction,"Poor expertise of phone support",1
9189-JWSHV,Female,69,Yes,0,Helm,93627,36.520537,-120.118055,1,24,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.55,2264.05,0,0,321.12,2585.17,Churned,Price,"Price too high",1
9190-MFJLN,Male,65,No,0,Vallecito,95251,38.055562,-120.456298,0,19,"Offer D",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",95.9,1777.9,0,0,622.63,2400.53,Churned,Competitor,"Competitor had better devices",1
9191-MYQKX,Female,34,Yes,5,Lynwood,90262,33.923573,-118.200669,1,7,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.15,496.9,0,0,60.83,557.73,Churned,Dissatisfaction,"Service dissatisfaction",1
9206-GVPEQ,Male,28,Yes,0,Fresno,93706,36.654614,-119.903674,1,13,None,No,,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",54.45,706.85,0,0,0,706.85,Churned,Dissatisfaction,"Network reliability",1
9210-IAHGH,Female,57,No,0,Wendel,96136,40.345949,-120.081187,0,7,"Offer E",Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",70.75,450.8,0,0,163.45,614.25,Churned,Attitude,"Attitude of support person",1
9221-OTIVJ,Female,80,No,0,Dunlap,93621,36.789213,-119.140338,0,14,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.85,1531.4,0,0,419.44,1950.84,Churned,Dissatisfaction,"Product dissatisfaction",1
9223-UCPVT,Female,49,No,0,Orland,95963,39.748037,-122.302169,0,1,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",94.4,94.4,0,0,18.34,112.74,Churned,Price,"Lack of affordable download/upload speed",1
9227-LUNBG,Female,39,No,0,Pescadero,94060,37.22565,-122.297533,0,1,None,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",24.6,24.6,0,0,0,24.6,Churned,Price,"Price too high",1
9231-ZJYAM,Female,65,No,0,"Squaw Valley",93675,36.719141,-119.202677,0,4,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",78.85,292.8,0,0,147.72,440.52,Churned,Other,Moved,1
9237-HQITU,Female,19,No,2,"Los Angeles",90005,34.059281,-118.30742,0,2,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.7,151.65,0,0,18.24,169.89,Churned,Other,Moved,1
9239-ZBZZV,Female,23,No,0,"Los Angeles",90011,34.00709,-118.258681,0,6,"Offer E",No,,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",47.95,305.1,0,0,0,305.1,Churned,Competitor,"Competitor had better devices",1
9248-OJYKK,Male,74,No,0,"San Diego",92121,32.898613,-117.202937,0,1,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",76.45,76.45,0,10,3.84,90.29,Churned,Competitor,"Competitor made better offer",1
9249-FXSCK,Female,20,No,0,Acampo,95220,38.200231,-121.235034,0,52,"Offer B",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",111.25,5916.45,1.27,0,1751.88,7667.06,Churned,Competitor,"Competitor offered more data",1
9250-WYPLL,Female,20,No,0,Fallbrook,92028,33.362575,-117.299644,0,5,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",75.55,413.65,0,0,176.1,589.75,Churned,Competitor,"Competitor made better offer",1
9253-QXKBE,Male,73,Yes,0,"Morgan Hill",95037,37.161544,-121.649371,1,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94.45,2653.65,0,0,181.25,2834.9,Churned,Competitor,"Competitor had better devices",1
9254-RBFON,Female,38,Yes,0,"Klamath River",96050,41.816595,-122.948287,1,17,"Offer D",Yes,No,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",98.6,1704.95,0,0,91.8,1796.75,Churned,Competitor,"Competitor had better devices",1
9259-PACGQ,Female,19,Yes,0,"Los Angeles",90026,34.078991,-118.263804,1,34,None,Yes,Yes,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",62.65,2274.9,0,0,1404.88,3679.78,Churned,Competitor,"Competitor had better devices",1
9269-CQOOL,Male,58,No,0,Trinidad,95570,41.162295,-124.027381,0,3,"Offer E",Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Credit Card",54.7,169.45,0,0,8.64,178.09,Churned,Competitor,"Competitor had better devices",1
9274-CNFMO,Male,76,Yes,0,Pacoima,91331,34.255442,-118.421314,1,4,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",74.95,308.7,0,0,112.44,421.14,Churned,Competitor,"Competitor offered more data",1
9282-IZGQK,Female,51,No,0,Irvine,92612,33.643095,-117.810896,0,1,"Offer E",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85,85,0,0,30.52,115.52,Churned,Other,"Don't know",1
9283-LZQOH,Male,36,Yes,0,Antelope,95843,38.715498,-121.363411,1,13,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",74.4,896.75,0,0,37.96,934.71,Churned,Competitor,"Competitor made better offer",1
9286-DOJGF,Female,66,Yes,0,Lotus,95651,38.815515,-120.916997,5,38,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.95,2869.85,0,0,599.64,3469.49,Churned,Dissatisfaction,"Product dissatisfaction",1
9300-AGZNL,Male,76,No,0,"Elk Creek",95939,39.53222,-122.594879,0,1,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",94,94,0,0,21.85,115.85,Churned,Dissatisfaction,"Product dissatisfaction",1
9300-RENDD,Male,56,No,0,"Cedar Glen",92321,34.255203,-117.175654,0,1,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79.95,79.95,0,0,3.13,83.08,Churned,Attitude,"Attitude of support person",1
9305-CDSKC,Female,31,No,2,"Los Angeles",90006,34.048013,-118.293953,0,8,None,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",99.65,820.5,0,0,97.2,917.7,Churned,Other,Moved,1
9306-CPCBC,Female,44,No,0,"Moreno Valley",92555,33.907361,-117.109972,0,3,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.25,210.3,0,0,106.62,316.92,Churned,Competitor,"Competitor made better offer",1
9317-WZPGV,Female,74,No,0,Paskenta,96074,39.884395,-122.587513,0,2,"Offer E",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",79.75,159.4,0,10,79.26,248.66,Churned,Price,"Extra data charges",1
9318-NKNFC,Male,53,No,0,Twain,95984,40.022184,-121.062384,0,1,None,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,"Mailed Check",18.85,18.85,0,0,40.49,59.34,Churned,Dissatisfaction,"Service dissatisfaction",1
9330-IJWIO,Female,54,No,0,Kirkwood,95646,38.631489,-120.015167,0,13,"Offer D",Yes,Yes,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.35,1358.85,34.09,0,88.14,1412.9,Churned,Price,"Price too high",1
