customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Bin
3186-BAXNB,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Monthly,No,Electronic check,91.7,91.7,Yes,0-20
7551-JOHTI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.5,19.5,Yes,0-20
1349-WXNGG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Bank transfer (automatic),20.05,20.05,Yes,0-20
6770-XUAGN,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Electronic check,21,21,Yes,0-20
8305-VHZBZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.2,20.2,Yes,0-20
4897-QSUYC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.15,20.15,Yes,0-20
0761-AETCS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Electronic check,19.3,19.3,Yes,0-20
5766-ZJYBB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.4,19.4,Yes,0-20
4588-YBNIB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,19.6,19.6,Yes,0-20
6877-TJMBR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Monthly,Yes,Electronic check,84.8,84.8,Yes,0-20
6849-WLEYG,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.75,19.75,Yes,0-20
5624-BQSSA,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.95,20.95,Yes,0-20
2002-MZHWP,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.5,20.5,Yes,0-20
9174-FKWZE,Female,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Electronic check,19.45,19.45,Yes,0-20
4892-VLANZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.8,19.8,Yes,0-20
3148-BLQJT,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.1,20.1,Yes,0-20
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.9,20.9,Yes,0-20
1240-KNSEZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.1,20.1,Yes,0-20
4255-DDUOU,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.5,20.5,Yes,0-20
7239-HZZCX,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.75,19.75,Yes,0-20
5356-RHIPP,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.2,20.2,Yes,0-20
2876-VBBBL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.25,20.25,Yes,0-20
6121-VZNQB,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,19.1,19.1,Yes,0-20
7434-SHXLS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.9,20.9,Yes,0-20
3506-LCJDC,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Bank transfer (automatic),19.95,19.95,Yes,0-20
4877-EVATK,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20,20,Yes,0-20
4760-XOHVN,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.45,19.45,Yes,0-20
4211-MMAZN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.25,20.25,Yes,0-20
9732-KPKBW,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Monthly,Yes,Electronic check,53.95,53.95,Yes,0-20
7853-GVUDZ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Credit card (automatic),20.15,20.15,Yes,0-20
2955-PSXOE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Bank transfer (automatic),20.2,20.2,Yes,0-20
9564-KCLHR,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Monthly,No,Mailed check,51.25,51.25,Yes,0-20
9637-EIHEQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Monthly,Yes,Electronic check,50.8,50.8,Yes,0-20
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.9,19.9,Yes,0-20
6141-OOXUQ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.65,19.65,Yes,0-20
3803-KMQFW,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.55,20.55,Yes,0-20
4667-OHGKG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,19.3,19.3,Yes,0-20
1493-AMTIE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Bank transfer (automatic),20.2,20.2,Yes,0-20
5028-HTLJB,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.05,20.05,Yes,0-20
2320-JRSDE,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Electronic check,19.9,19.9,Yes,0-20
5143-WMWOG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Electronic check,19.95,19.95,Yes,0-20
0231-LXVAP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Monthly,Yes,Electronic check,75.9,75.9,Yes,0-20
5510-BOIUJ,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.25,19.25,Yes,0-20
4797-AXPXK,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Monthly,Yes,Electronic check,60,60,Yes,0-20
6982-UQZLY,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.85,20.85,Yes,0-20
5049-GLYVG,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.6,20.6,Yes,0-20
4786-UKSNZ,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.2,20.2,Yes,0-20
6615-ZGEDR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,19.7,19.7,Yes,0-20
7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Monthly,Yes,Mailed check,49.9,49.9,Yes,0-20
9661-MHUMO,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),49.25,49.25,Yes,0-20
8073-IJDCM,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.3,20.3,Yes,0-20
1963-VAUKV,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.4,20.4,Yes,0-20
9318-NKNFC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,18.85,18.85,Yes,0-20
1000-AJSLD,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.1,20.1,Yes,0-20
7839-QRKXN,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,Yes,Mailed check,20.2,20.2,Yes,0-20
4745-LSPLO,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthly,No,Mailed check,20.5,20.5,Yes,0-20
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Mailed check,19.85,35.9,Yes,0-20
3104-OWCGK,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,1 Year,No,Electronic check,90.95,5453.4,Yes,41-60
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Bank transfer (automatic),19.8,229.6,Yes,0-20
9831-BPFRI,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,1 Year,Yes,Electronic check,89.55,3474.45,Yes,21-40
2667-WYLWJ,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,Yes,Mailed check,19.75,145,Yes,0-20
3092-IGHWF,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,1 Year,No,Electronic check,87.4,5918.8,Yes,61-100
0516-VRYBW,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Bank transfer (automatic),20.15,390.85,Yes,0-20
8035-BUYVG,Male,0,Yes,No,40,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,1 Year,Yes,Electronic check,42.35,1716.45,Yes,21-40
8945-MUQUF,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,1 Year,Yes,Electronic check,94.8,4837.6,Yes,41-60
0866-QLSIR,Female,0,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,1 Year,Yes,Mailed check,64.4,2088.75,Yes,21-40
1623-NLDOT,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,1 Year,No,Mailed check,33.55,1445.3,Yes,41-60
0203-HHYIJ,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Bank transfer (automatic),25.3,676.35,Yes,21-40
2634-HCZGT,Male,1,Yes,No,53,Yes,Yes,DSL,Yes,No,No,Yes,No,No,1 Year,Yes,Electronic check,60.05,3229.65,Yes,41-60
4404-HIBDJ,Female,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,1 Year,No,Mailed check,74.3,1863.8,Yes,21-40
6158-DWPZT,Male,0,Yes,No,9,No,No phone service,DSL,No,No,No,No,No,No,1 Year,No,Bank transfer (automatic),24.1,259.8,Yes,0-20
8869-TORSS,Female,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,1 Year,Yes,Credit card (automatic),60.35,2896.4,Yes,41-60
1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,No,No,No,No,1 Year,Yes,Credit card (automatic),48.35,1067.15,Yes,21-40
2858-MOFSQ,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,No,No,1 Year,Yes,Mailed check,55.85,937.5,Yes,0-20
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,1 Year,Yes,Credit card (automatic),70.15,2497.35,Yes,21-40
1625-JAIIY,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1 Year,Yes,Electronic check,83,5685.8,Yes,61-100
6598-RFFVI,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Credit card (automatic),19.3,28.3,Yes,0-20
0628-CNQRM,Male,0,Yes,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,1 Year,Yes,Bank transfer (automatic),67.5,1544.05,Yes,21-40
3707-LRWZD,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,1 Year,No,Electronic check,84.05,2781.85,Yes,21-40
0378-XSZPU,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1 Year,No,Credit card (automatic),60.3,3563.8,Yes,41-60
6532-YLWSI,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Bank transfer (automatic),20.8,1021.8,Yes,41-60
9565-JSNFM,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,1 Year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,21-40
4628-WQCQQ,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,1 Year,Yes,Electronic check,85.15,3030.6,Yes,21-40
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,Yes,Electronic check,20.4,930.45,Yes,41-60
8563-IIOXK,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,1 Year,Yes,Electronic check,49.75,331.3,Yes,0-20
3034-ZBEQN,Female,0,Yes,No,48,No,No phone service,DSL,No,Yes,Yes,No,No,No,1 Year,No,Mailed check,34.7,1604.5,Yes,41-60
2237-ZFSMY,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,1 Year,Yes,Electronic check,95.55,3692.85,Yes,21-40
4905-JEFDW,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,1 Year,Yes,Electronic check,41.6,470.6,Yes,0-20
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,1 Year,No,Mailed check,77.5,1625,Yes,21-40
8079-XRJRS,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,1 Year,No,Electronic check,89.75,5769.6,Yes,61-100
4576-CSAJH,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,1 Year,Yes,Credit card (automatic),55.15,1193.05,Yes,21-40
4597-ELFTS,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Electronic check,24.9,1334,Yes,41-60
5906-CVLHP,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,No,1 Year,Yes,Credit card (automatic),54.15,2319.8,Yes,41-60
1699-HPSBG,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,1 Year,Yes,Electronic check,59.8,727.8,Yes,0-20
4322-RCYMT,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,1 Year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,61-100
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,1 Year,Yes,Bank transfer (automatic),43.75,903.6,Yes,21-40
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1 Year,No,Electronic check,85.55,5084.65,Yes,41-60
3863-IUBJR,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,1 Year,No,Credit card (automatic),53.65,696.35,Yes,0-20
0565-IYCGT,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1 Year,Yes,Credit card (automatic),78.6,5356.45,Yes,61-100
6481-OGDOO,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,1 Year,Yes,Credit card (automatic),90.6,6056.15,Yes,61-100
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,1 Year,Yes,Electronic check,99.2,3754.6,Yes,21-40
0022-TCJCI,Male,1,No,No,45,Yes,No,DSL,Yes,No,Yes,No,No,Yes,1 Year,No,Credit card (automatic),62.7,2791.5,Yes,41-60
3351-NQLDI,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,1 Year,Yes,Credit card (automatic),94.35,6341.45,Yes,61-100
7541-YLXCL,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1 Year,Yes,Mailed check,65.4,2498.4,Yes,21-40
6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,1 Year,Yes,Electronic check,89.05,2177.45,Yes,21-40
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,1 Year,Yes,Mailed check,82.05,4029.95,Yes,41-60
5445-PZWGX,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,1 Year,No,Electronic check,102,6529.25,Yes,61-100
6345-ULYRW,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,1 Year,No,Mailed check,88.4,3912.9,Yes,41-60
1265-XTECC,Female,1,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,1 Year,Yes,Credit card (automatic),96.55,6581.9,Yes,61-100
6261-RCVNS,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,1 Year,No,Credit card (automatic),73.9,3160.55,Yes,41-60
0687-ZVTHB,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,1 Year,No,Credit card (automatic),72.45,4653.85,Yes,61-100
7931-PXHFC,Male,0,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,1 Year,Yes,Mailed check,62.3,2354.8,Yes,21-40
4174-LPGTI,Female,0,Yes,Yes,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1 Year,Yes,Bank transfer (automatic),66.5,2728.6,Yes,41-60
2321-OMBXY,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,1 Year,No,Credit card (automatic),80.3,3058.65,Yes,21-40
5020-ZSTTY,Female,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,1 Year,No,Bank transfer (automatic),82.45,4350.1,Yes,41-60
4081-DYXAV,Female,0,No,No,19,No,No phone service,DSL,No,No,No,No,Yes,Yes,1 Year,Yes,Credit card (automatic),44.85,893.55,Yes,0-20
3164-AALRN,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1 Year,Yes,Mailed check,70,347.4,Yes,0-20
0471-LVHGK,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,1 Year,Yes,Electronic check,73,3001.2,Yes,41-60
3230-WYKIR,Male,0,No,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,1 Year,Yes,Credit card (automatic),82,1425.45,Yes,0-20
3523-QRQLL,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,No,Yes,Yes,1 Year,Yes,Bank transfer (automatic),69.5,1498.2,Yes,21-40
9378-FXTIZ,Female,0,Yes,No,54,Yes,Yes,DSL,No,No,No,No,Yes,Yes,1 Year,Yes,Credit card (automatic),70.15,3715.65,Yes,41-60
2325-ZUSFD,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,1 Year,Yes,Bank transfer (automatic),70.1,3913.3,Yes,41-60
3594-UVONA,Female,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,1 Year,Yes,Credit card (automatic),85.95,3110.1,Yes,21-40
2898-LSJGD,Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,1 Year,Yes,Electronic check,55.95,1157.05,Yes,21-40
0112-QWPNC,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,1 Year,No,Electronic check,84.35,4059.35,Yes,41-60
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,1 Year,Yes,Mailed check,75.3,989.45,Yes,0-20
4106-HADHQ,Male,0,Yes,Yes,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,1 Year,No,Credit card (automatic),80,3182.95,Yes,21-40
8627-EHGIP,Male,0,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,1 Year,Yes,Mailed check,53.95,2375.4,Yes,41-60
6635-MYYYZ,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1 Year,No,Bank transfer (automatic),85.35,2530.4,Yes,21-40
2794-XIMMO,Male,0,Yes,No,53,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,1 Year,Yes,Electronic check,60.45,3184.25,Yes,41-60
6289-CPNLD,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,1 Year,Yes,Mailed check,73.9,2405.05,Yes,21-40
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,1 Year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,41-60
7136-RVDTZ,Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,1 Year,Yes,Electronic check,45.25,3264.45,Yes,61-100
4785-QRJHC,Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,1 Year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,41-60
9033-EOXWV,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,1 Year,No,Mailed check,74.05,872.65,Yes,0-20
6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,1 Year,Yes,Mailed check,79.45,2587.7,Yes,21-40
